seed,env_init,schedule,observer,converged,attractor,time_to_sync,sym_var_final,misID_snap,misID_half,misID_post,nll_half,brier_half,switch_rate,acf1,acf2,acf5,mis_acf1,turning_rate,period2_score,spec_peak_freq,spec_peak_share,final_S_A,final_S_B,final_S_C
158,8_8_8,seq_ABC,memoryless,1,S=8,45,0.000000,0.620000,0.640000,0.600000,1.586403,0.718156,0.421769,0.578808,0.339241,-0.091071,0.076674,0.131944,0.131944,0.073333,0.214949,8,8,8
159,8_8_8,seq_ABC,memoryless,1,S=8,43,0.000000,0.620000,0.600000,0.619048,1.554200,0.703209,0.435374,0.370975,0.192381,0.171021,-0.079428,0.180556,0.180556,0.173333,0.153181,8,8,8
160,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.580000,0.586667,,1.570510,0.707372,0.523810,0.337460,0.072125,-0.061966,-0.021776,0.201389,0.201389,0.060000,0.135748,7,8,7
161,8_8_8,seq_ABC,memoryless,1,S=8,49,0.000000,0.593333,0.573333,0.666667,1.526556,0.681425,0.523810,0.296948,0.041051,-0.070707,0.019596,0.194444,0.187500,0.126667,0.134241,8,8,8
162,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.600000,0.600000,,1.630169,0.709484,0.462585,0.285862,0.067232,-0.064106,-0.053150,0.173611,0.166667,0.093333,0.207600,8,8,7
163,8_8_8,seq_ABC,memoryless,0,no_conv,,0.666667,0.626667,0.613333,,1.608403,0.709673,0.414966,0.413915,0.306710,-0.067631,-0.144481,0.173611,0.173611,0.073333,0.227211,6,8,7
164,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.626667,0.600000,,1.721932,0.716974,0.476190,0.370251,0.197636,0.164916,-0.065298,0.215278,0.215278,0.026667,0.160857,7,8,8
165,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.660000,0.600000,,1.601732,0.716668,0.530612,0.392850,0.199063,-0.071961,-0.162029,0.229167,0.215278,0.053333,0.221378,7,8,8
166,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.566667,0.653333,,1.729120,0.737015,0.333333,0.359606,0.198202,0.047210,-0.046693,0.131944,0.131944,0.066667,0.225117,8,8,7
167,8_8_8,seq_ABC,memoryless,1,S=8,49,0.000000,0.620000,0.640000,0.000000,1.647738,0.707121,0.428571,0.346494,0.161998,-0.044570,-0.067096,0.159722,0.152778,0.113333,0.224984,8,8,8
168,8_8_8,seq_ABC,memoryless,0,no_conv,,0.666667,0.613333,0.613333,,1.819058,0.753346,0.489796,0.454816,0.304685,0.017234,-0.050009,0.215278,0.208333,0.046667,0.199962,6,7,5
169,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.686667,0.626667,,1.689449,0.729717,0.435374,0.373973,0.127740,-0.055769,0.039108,0.138889,0.138889,0.066667,0.183461,8,8,7
170,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.660000,0.586667,,1.586136,0.699785,0.523810,0.406643,0.139445,-0.064814,0.040005,0.173611,0.166667,0.086667,0.219516,7,8,8
171,8_8_8,seq_ABC,memoryless,0,no_conv,,0.888889,0.680000,0.733333,,1.981963,0.815889,0.605442,0.337998,0.220095,0.022471,0.025625,0.277778,0.263889,0.173333,0.189039,6,8,6
172,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.646667,0.653333,,1.565973,0.715445,0.523810,0.410839,0.171057,0.023065,-0.073606,0.201389,0.194444,0.060000,0.199359,7,7,8
173,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.613333,0.640000,,1.699821,0.727290,0.489796,0.454218,0.324236,-0.025295,-0.058522,0.229167,0.222222,0.060000,0.256698,8,7,8
174,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.640000,0.640000,,1.719267,0.742743,0.503401,0.322176,0.059995,-0.081577,0.022904,0.187500,0.187500,0.146667,0.182711,8,7,7
175,8_8_8,seq_ABC,memoryless,1,S=8,49,0.000000,0.633333,0.680000,0.333333,1.805389,0.762682,0.469388,0.443678,0.309845,0.087316,-0.242967,0.208333,0.208333,0.026667,0.145753,8,8,8
176,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.573333,0.493333,,1.550480,0.650531,0.326531,0.130370,0.050982,-0.120664,0.060324,0.125000,0.118056,0.166667,0.172668,7,8,8
177,8_8_8,seq_ABC,memoryless,1,S=8,49,0.000000,0.666667,0.626667,0.333333,1.695217,0.716209,0.462585,0.382752,0.147045,-0.145751,0.223013,0.166667,0.166667,0.066667,0.143830,8,8,8
178,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.653333,0.720000,,1.766376,0.764225,0.442177,0.408906,0.175530,-0.039340,0.012448,0.152778,0.152778,0.046667,0.188288,7,7,8
179,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.680000,0.746667,,1.862016,0.777631,0.428571,0.194297,-0.034588,-0.056236,0.084945,0.159722,0.152778,0.126667,0.125740,7,8,8
180,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.586667,0.600000,,1.578207,0.688632,0.414966,0.103568,0.112599,-0.069246,0.007121,0.201389,0.201389,0.193333,0.108084,7,7,8
181,8_8_8,seq_ABC,memoryless,0,no_conv,,0.888889,0.666667,0.600000,,1.490184,0.679821,0.435374,0.338117,0.140830,0.065668,0.038172,0.152778,0.145833,0.086667,0.165928,6,8,8
182,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.566667,0.546667,,1.549443,0.683517,0.523810,0.359089,0.131725,-0.148247,-0.009932,0.187500,0.173611,0.086667,0.162370,7,7,8
183,8_8_8,seq_ABC,memoryless,1,S=8,46,0.000000,0.646667,0.653333,0.500000,1.606091,0.701095,0.367347,0.109051,0.063600,-0.010228,0.107863,0.173611,0.166667,0.180000,0.150592,8,8,8
184,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.626667,0.613333,,1.662398,0.719114,0.496599,0.171952,0.094876,0.056890,0.057789,0.215278,0.208333,0.206667,0.126013,7,8,8
185,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.673333,0.720000,,1.697265,0.755619,0.585034,0.466956,0.337655,0.000329,0.020798,0.250000,0.236111,0.040000,0.223433,8,7,8
186,8_8_8,seq_ABC,memoryless,0,no_conv,,0.888889,0.720000,0.760000,,1.765944,0.774414,0.455782,0.369081,0.305338,0.032516,0.057312,0.166667,0.159722,0.046667,0.247832,5,7,7
187,8_8_8,seq_ABC,memoryless,1,S=8,48,0.000000,0.600000,0.573333,0.500000,1.459170,0.668931,0.510204,0.382401,0.223704,-0.085037,0.071457,0.215278,0.215278,0.220000,0.149864,8,8,8
188,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.620000,0.653333,,1.742942,0.759189,0.442177,0.313820,0.062003,-0.019858,-0.084632,0.152778,0.145833,0.100000,0.189817,7,7,6
189,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.620000,0.640000,,1.818730,0.767074,0.503401,0.484181,0.401813,0.154678,0.114572,0.236111,0.229167,0.026667,0.278943,8,8,7
190,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.586667,0.586667,,1.590171,0.693556,0.462585,0.352107,0.153738,0.056557,-0.127497,0.208333,0.208333,0.060000,0.208049,7,8,8
191,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.633333,0.680000,,1.747139,0.746946,0.482993,0.405847,0.194390,0.117203,-0.006375,0.180556,0.180556,0.086667,0.221503,6,7,7
192,8_8_8,seq_ABC,memoryless,1,S=8,49,0.000000,0.606667,0.560000,0.666667,1.543685,0.675120,0.414966,0.184044,0.075284,-0.113423,0.039048,0.194444,0.194444,0.080000,0.144836,8,8,8
193,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.580000,0.586667,,1.770971,0.724106,0.503401,0.291898,0.193395,0.076862,-0.071531,0.229167,0.222222,0.146667,0.208005,8,7,8
194,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.653333,0.573333,,1.700472,0.704783,0.455782,0.233328,0.072525,0.021225,-0.019292,0.208333,0.208333,0.060000,0.178249,7,8,8
195,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.680000,0.706667,,1.988479,0.793892,0.394558,0.211493,-0.036002,-0.063146,-0.071526,0.152778,0.152778,0.073333,0.150866,8,8,7
196,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.660000,0.773333,,1.705996,0.772717,0.394558,0.352341,0.149966,-0.052159,-0.002610,0.138889,0.138889,0.086667,0.169613,8,8,7
197,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.660000,0.733333,,1.791138,0.790875,0.571429,0.629548,0.392411,0.176019,0.074264,0.152778,0.152778,0.033333,0.296702,7,7,6
198,8_8_8,seq_ABC,memoryless,1,S=8,46,0.000000,0.606667,0.600000,0.416667,1.584567,0.699993,0.517007,0.446717,0.254789,-0.042767,0.044821,0.208333,0.201389,0.133333,0.213251,8,8,8
199,8_8_8,seq_ABC,memoryless,0,no_conv,,0.222222,0.613333,0.573333,,1.617610,0.709436,0.530612,0.385743,0.282093,-0.018218,0.020011,0.236111,0.229167,0.073333,0.177484,8,7,7
0,8_8_8,seq_ABC,static,1,S=8,35,0.000000,0.066667,0.013333,0.000000,0.089803,0.027435,0.088435,-0.037921,0.163545,-0.036011,0.004619,0.041667,0.034722,0.446667,0.077954,8,8,8
1,8_8_8,seq_ABC,static,1,S=8,24,0.000000,0.073333,0.000000,0.000000,0.006328,0.000161,0.074830,0.063118,0.197832,-0.035099,0.221259,0.034722,0.027778,0.246667,0.077819,8,8,8
2,8_8_8,seq_ABC,static,1,S=8,17,0.000000,0.193333,0.013333,0.090909,0.055174,0.027643,0.108844,0.403546,0.274430,0.338684,0.626333,0.034722,0.034722,0.093333,0.114334,8,8,8
3,8_8_8,seq_ABC,static,1,S=8,37,0.000000,0.240000,0.333333,0.307692,0.712639,0.467999,0.034014,-0.028187,-0.028792,-0.030773,0.463587,0.006944,0.006944,0.180000,0.050667,8,8,8
4,8_8_8,seq_ABC,static,1,S=8,23,0.000000,0.233333,0.093333,0.111111,0.160979,0.102424,0.095238,0.351340,0.283398,-0.056070,0.329376,0.034722,0.034722,0.180000,0.104501,8,8,8
5,8_8_8,seq_ABC,static,1,S=8,21,0.000000,0.453333,0.440000,0.471264,1.129417,0.689587,0.088435,0.520969,0.503600,0.318190,0.565479,0.020833,0.020833,0.020000,0.106071,8,8,8
6,8_8_8,seq_ABC,static,1,S=8,48,0.000000,0.680000,0.640000,0.666667,2.001340,0.961287,0.380952,0.442065,0.402823,0.287540,0.265052,0.152778,0.138889,0.020000,0.214640,8,8,8
7,8_8_8,seq_ABC,static,1,S=8,2,0.000000,0.073333,0.026667,0.048611,0.106499,0.053615,0.027211,0.989895,nan,nan,0.460392,0.000000,0.000000,0.020000,0.043897,8,8,8
8,8_8_8,seq_ABC,static,1,S=8,35,0.000000,0.573333,0.426667,0.311111,1.425601,0.669091,0.231293,0.360604,0.279177,-0.005461,0.340097,0.104167,0.097222,0.180000,0.143350,8,8,8
9,8_8_8,seq_ABC,static,1,S=8,17,0.000000,0.100000,0.000000,0.020202,0.063408,0.021127,0.068027,0.320855,0.271373,-0.045751,0.432201,0.020833,0.020833,0.160000,0.087151,8,8,8
10,8_8_8,seq_ABC,static,1,S=8,21,0.000000,0.320000,0.053333,0.091954,0.192345,0.097063,0.149660,0.347485,0.447452,0.178922,0.595580,0.069444,0.055556,0.033333,0.154406,8,8,8
11,8_8_8,seq_ABC,static,1,S=8,28,0.000000,0.333333,0.066667,0.015152,0.164132,0.099940,0.115646,0.009557,-0.008901,-0.048302,0.475547,0.041667,0.041667,0.360000,0.087950,8,8,8
12,8_8_8,seq_ABC,static,1,S=8,37,0.000000,0.400000,0.226667,0.230769,0.476051,0.317233,0.156463,-0.004923,0.049157,-0.052517,0.237148,0.069444,0.062500,0.333333,0.079327,8,8,8
13,8_8_8,seq_ABC,static,1,S=8,20,0.000000,0.106667,0.000000,0.000000,0.056644,0.011364,0.061224,-0.032137,0.454727,-0.041251,0.124878,0.027778,0.020833,0.260000,0.054633,8,8,8
14,8_8_8,seq_ABC,static,1,S=8,17,0.000000,0.346667,0.253333,0.272727,0.735443,0.382471,0.115646,0.513133,0.482487,0.123884,0.445914,0.048611,0.048611,0.180000,0.141119,8,8,8
15,8_8_8,seq_ABC,static,1,S=8,49,0.000000,0.380000,0.373333,0.333333,0.916149,0.565786,0.149660,0.371668,-0.143799,-0.080781,0.204270,0.062500,0.062500,0.100000,0.068043,8,8,8
16,8_8_8,seq_ABC,static,1,S=8,45,0.000000,0.360000,0.400000,0.333333,0.857193,0.552316,0.102041,-0.028864,0.199644,-0.064924,0.250500,0.041667,0.034722,0.226667,0.082948,8,8,8
17,8_8_8,seq_ABC,static,1,S=8,44,0.000000,0.100000,0.013333,0.000000,0.110678,0.049052,0.074830,0.109125,0.253211,0.401469,0.157658,0.027778,0.020833,0.053333,0.085216,8,8,8
18,8_8_8,seq_ABC,static,1,S=8,30,0.000000,0.300000,0.253333,0.216667,0.453704,0.318944,0.088435,0.014214,-0.043957,0.275995,0.595484,0.020833,0.020833,0.166667,0.065659,8,8,8
19,8_8_8,seq_ABC,static,1,S=8,24,0.000000,0.266667,0.040000,0.051282,0.134297,0.074036,0.088435,-0.015739,-0.041085,-0.012417,0.415940,0.027778,0.027778,0.406667,0.071498,8,8,8
20,8_8_8,seq_ABC,static,1,S=8,25,0.000000,0.466667,0.266667,0.266667,0.511196,0.327538,0.224490,0.546003,0.371608,0.316238,0.400111,0.104167,0.104167,0.033333,0.212170,8,8,8
21,8_8_8,seq_ABC,static,1,S=8,17,0.000000,0.220000,0.040000,0.090909,0.144153,0.077582,0.068027,0.514593,0.705024,0.761590,0.411558,0.027778,0.020833,0.020000,0.073539,8,8,8
22,8_8_8,seq_ABC,static,1,S=8,28,0.000000,0.080000,0.013333,0.000000,0.127472,0.027056,0.061224,-0.032971,0.426984,-0.041251,0.283451,0.027778,0.020833,0.260000,0.058627,8,8,8
23,8_8_8,seq_ABC,static,1,S=8,28,0.000000,0.066667,0.013333,0.000000,0.102797,0.028681,0.061224,0.002251,0.419896,-0.056469,0.554080,0.020833,0.013889,0.233333,0.060362,8,8,8
24,8_8_8,seq_ABC,static,1,S=8,8,0.000000,0.120000,0.000000,0.023810,0.078828,0.029165,0.061224,0.002251,0.001429,0.782268,0.383704,0.020833,0.020833,0.146667,0.061865,8,8,8
25,8_8_8,seq_ABC,static,1,S=8,39,0.000000,0.466667,0.213333,0.181818,0.479797,0.306825,0.102041,0.636606,0.374386,0.204992,0.405504,0.013889,0.013889,0.020000,0.129797,8,8,8
26,8_8_8,seq_ABC,static,1,S=8,18,0.000000,0.220000,0.000000,0.031250,0.008277,0.001471,0.129252,-0.019805,0.242005,0.175044,0.477230,0.062500,0.055556,0.180000,0.085715,8,8,8
27,8_8_8,seq_ABC,static,1,S=8,37,0.000000,0.473333,0.346667,0.282051,1.027048,0.492863,0.217687,0.367647,0.130763,0.223946,0.373977,0.111111,0.111111,0.133333,0.134690,8,8,8
28,8_8_8,seq_ABC,static,1,S=8,33,0.000000,0.153333,0.066667,0.000000,0.197276,0.089817,0.088435,0.015459,0.133101,-0.037438,0.420803,0.034722,0.027778,0.246667,0.079877,8,8,8
29,8_8_8,seq_ABC,static,1,S=8,29,0.000000,0.133333,0.013333,0.000000,0.093537,0.031327,0.081633,0.205064,0.171886,0.503639,0.297592,0.027778,0.027778,0.180000,0.103117,8,8,8
30,8_8_8,seq_ABC,static,1,S=8,32,0.000000,0.380000,0.133333,0.037037,0.326677,0.192528,0.163265,0.331969,0.377559,0.105357,0.447573,0.076389,0.069444,0.053333,0.126831,8,8,8
31,8_8_8,seq_ABC,static,1,S=8,28,0.000000,0.193333,0.053333,0.030303,0.156347,0.083071,0.129252,0.502491,0.220175,0.167865,0.479876,0.034722,0.034722,0.086667,0.136370,8,8,8
32,8_8_8,seq_ABC,static,1,S=8,17,0.000000,0.213333,0.080000,0.131313,0.215865,0.123604,0.047619,-0.025913,0.434198,-0.025795,0.385040,0.020833,0.013889,0.340000,0.054400,8,8,8
33,8_8_8,seq_ABC,static,1,S=8,29,0.000000,0.386667,0.093333,0.063492,0.172936,0.106228,0.197279,0.148523,0.332509,0.080368,0.461716,0.076389,0.069444,0.200000,0.106423,8,8,8
34,8_8_8,seq_ABC,static,1,S=8,25,0.000000,0.313333,0.106667,0.106667,0.243411,0.154008,0.170068,0.022798,0.272026,0.344737,0.471656,0.097222,0.090278,0.153333,0.111362,8,8,8
35,8_8_8,seq_ABC,static,1,S=8,7,0.000000,0.186667,0.013333,0.124031,0.054916,0.021479,0.068027,0.384436,0.294964,0.363341,0.437539,0.013889,0.006944,0.180000,0.124435,8,8,8
36,8_8_8,seq_ABC,static,1,S=8,42,0.000000,0.353333,0.173333,0.041667,0.491913,0.237498,0.149660,0.339918,0.252311,0.343626,0.416293,0.041667,0.041667,0.086667,0.177978,8,8,8
37,8_8_8,seq_ABC,static,1,S=8,11,0.000000,0.166667,0.000000,0.102564,0.054053,0.018828,0.047619,-0.045494,-0.046486,-0.034769,0.554397,0.013889,0.013889,0.113333,0.055970,8,8,8
38,8_8_8,seq_ABC,static,1,S=8,48,0.000000,0.406667,0.293333,0.333333,0.484845,0.354803,0.163265,0.258213,0.270431,0.151584,0.309518,0.083333,0.083333,0.133333,0.131675,8,8,8
39,8_8_8,seq_ABC,static,1,S=8,36,0.000000,0.366667,0.173333,0.047619,0.504056,0.283927,0.156463,0.071215,-0.001074,0.020996,0.399817,0.055556,0.055556,0.186667,0.110096,8,8,8
40,8_8_8,seq_ABC,static,1,S=8,44,0.000000,0.493333,0.466667,0.555556,1.016703,0.672534,0.122449,0.266456,0.496399,0.265281,0.306946,0.041667,0.034722,0.266667,0.122923,8,8,8
41,8_8_8,seq_ABC,static,1,S=8,9,0.000000,0.086667,0.000000,0.008130,0.005070,0.000222,0.088435,0.119235,0.077060,0.179251,0.230684,0.034722,0.027778,0.220000,0.096745,8,8,8
42,8_8_8,seq_ABC,static,1,S=8,49,0.000000,0.193333,0.026667,0.000000,0.135719,0.054133,0.088435,-0.015739,0.267962,-0.042257,0.598780,0.034722,0.027778,0.420000,0.072073,8,8,8
43,8_8_8,seq_ABC,static,1,S=8,10,0.000000,0.033333,0.000000,0.000000,0.015592,0.001509,0.068027,0.276102,0.018601,-0.028891,0.178354,0.027778,0.027778,0.246667,0.067676,8,8,8
44,8_8_8,seq_ABC,static,1,S=8,13,0.000000,0.253333,0.013333,0.126126,0.104006,0.053345,0.108844,0.348181,0.241768,0.350077,0.496065,0.027778,0.027778,0.180000,0.119494,8,8,8
45,8_8_8,seq_ABC,static,1,S=8,26,0.000000,0.233333,0.093333,0.083333,0.248312,0.145965,0.136054,0.426095,0.343986,0.171386,0.566295,0.034722,0.034722,0.060000,0.180711,8,8,8
46,8_8_8,seq_ABC,static,1,S=8,49,0.000000,0.366667,0.280000,0.333333,0.628247,0.351561,0.115646,-0.018235,0.271464,0.286008,0.388786,0.048611,0.041667,0.293333,0.070557,8,8,8
47,8_8_8,seq_ABC,static,1,S=8,21,0.000000,0.260000,0.293333,0.287356,0.510548,0.369327,0.088435,-0.039014,0.326503,-0.048612,0.406319,0.048611,0.041667,0.366667,0.078112,8,8,8
48,8_8_8,seq_ABC,static,1,S=8,16,0.000000,0.193333,0.026667,0.039216,0.105055,0.052903,0.122449,0.218128,0.238679,0.314654,0.394215,0.062500,0.062500,0.126667,0.108702,8,8,8
49,8_8_8,seq_ABC,static,1,S=8,47,0.000000,0.533333,0.266667,0.000000,0.515397,0.330414,0.217687,0.668043,0.531146,0.249301,0.459835,0.062500,0.062500,0.033333,0.310955,8,8,8
50,8_8_8,seq_ABC,static,1,S=8,21,0.000000,0.353333,0.053333,0.080460,0.145274,0.084548,0.102041,0.127748,0.344296,0.191883,0.628466,0.027778,0.020833,0.180000,0.089772,8,8,8
51,8_8_8,seq_ABC,static,1,S=8,40,0.000000,0.413333,0.426667,0.333333,0.917457,0.608942,0.108844,0.252211,0.227467,-0.053670,0.242996,0.041667,0.041667,0.266667,0.105401,8,8,8
52,8_8_8,seq_ABC,static,1,S=8,46,0.000000,0.260000,0.186667,0.083333,0.402324,0.254307,0.108844,0.135921,0.195294,-0.050686,0.366013,0.055556,0.055556,0.260000,0.099072,8,8,8
53,8_8_8,seq_ABC,static,1,S=8,22,0.000000,0.480000,0.426667,0.416667,0.654394,0.469518,0.190476,0.675221,0.474814,0.312775,0.533191,0.048611,0.041667,0.020000,0.235046,8,8,8
54,8_8_8,seq_ABC,static,1,S=8,16,0.000000,0.226667,0.040000,0.107843,0.098460,0.052824,0.061224,0.069332,0.185583,-0.044558,0.394214,0.020833,0.013889,0.106667,0.068332,8,8,8
55,8_8_8,seq_ABC,static,1,S=8,46,0.000000,0.426667,0.320000,0.333333,0.631173,0.447366,0.163265,0.266298,0.496329,0.300847,0.286713,0.062500,0.055556,0.246667,0.122451,8,8,8
56,8_8_8,seq_ABC,static,1,S=8,4,0.000000,0.266667,0.200000,0.253623,0.272818,0.204209,0.027211,0.822464,0.807573,nan,0.356854,0.000000,0.000000,0.020000,0.068038,8,8,8
57,8_8_8,seq_ABC,static,1,S=8,8,0.000000,0.220000,0.000000,0.134921,0.045717,0.010101,0.068027,0.525996,0.409626,0.623601,0.557516,0.006944,0.006944,0.020000,0.134152,8,8,8
58,8_8_8,seq_ABC,static,1,S=8,12,0.000000,0.180000,0.000000,0.052632,0.035893,0.010569,0.102041,0.119359,0.389612,0.155579,0.673488,0.041667,0.034722,0.233333,0.104361,8,8,8
59,8_8_8,seq_ABC,static,1,S=8,20,0.000000,0.240000,0.000000,0.055556,0.105649,0.039535,0.095238,0.504162,0.445707,0.238860,0.488556,0.034722,0.034722,0.033333,0.106228,8,8,8
60,8_8_8,seq_ABC,static,1,S=8,42,0.000000,0.506667,0.333333,0.041667,0.737008,0.475054,0.136054,0.271215,0.187157,0.248480,0.397082,0.048611,0.048611,0.126667,0.133422,8,8,8
61,8_8_8,seq_ABC,static,1,S=8,33,0.000000,0.126667,0.026667,0.019608,0.126446,0.061326,0.061224,-0.032137,-0.032830,-0.035099,0.105848,0.020833,0.020833,0.220000,0.056191,8,8,8
62,8_8_8,seq_ABC,static,1,S=8,34,0.000000,0.246667,0.013333,0.000000,0.152452,0.061291,0.122449,0.397790,0.281204,-0.053236,0.512420,0.041667,0.041667,0.033333,0.107401,8,8,8
63,8_8_8,seq_ABC,static,1,S=8,35,0.000000,0.133333,0.026667,0.000000,0.143668,0.054159,0.142857,0.056155,0.071207,0.189142,0.164162,0.055556,0.048611,0.253333,0.092360,8,8,8
64,8_8_8,seq_ABC,static,1,S=8,7,0.000000,0.073333,0.000000,0.007752,0.016166,0.001695,0.054422,0.280807,-0.025615,-0.025795,0.382349,0.013889,0.013889,0.286667,0.063566,8,8,8
65,8_8_8,seq_ABC,static,1,S=8,34,0.000000,0.366667,0.240000,0.125000,0.478984,0.304591,0.129252,0.355845,0.208238,0.301159,0.317363,0.034722,0.034722,0.020000,0.067547,8,8,8
66,8_8_8,seq_ABC,static,1,S=8,40,0.000000,0.046667,0.026667,0.033333,0.153631,0.055774,0.047619,-0.027353,0.459617,-0.030773,0.319928,0.020833,0.013889,0.233333,0.059373,8,8,8
67,8_8_8,seq_ABC,static,1,S=8,41,0.000000,0.173333,0.173333,0.037037,0.441626,0.209737,0.108844,0.156702,0.122318,-0.026908,0.190696,0.041667,0.041667,0.193333,0.105207,8,8,8
68,8_8_8,seq_ABC,static,1,S=8,48,0.000000,0.513333,0.440000,0.333333,1.206883,0.704385,0.238095,0.497619,0.382857,0.312451,0.227680,0.097222,0.090278,0.093333,0.183924,8,8,8
69,8_8_8,seq_ABC,static,1,S=8,21,0.000000,0.386667,0.293333,0.298851,0.451234,0.323752,0.129252,0.468487,0.328312,0.366817,0.242686,0.041667,0.041667,0.033333,0.130139,8,8,8
70,8_8_8,seq_ABC,static,1,S=8,38,0.000000,0.460000,0.426667,0.333333,1.447004,0.751241,0.129252,0.188144,0.161415,-0.083743,0.454758,0.048611,0.041667,0.200000,0.106371,8,8,8
71,8_8_8,seq_ABC,static,1,S=8,34,0.000000,0.426667,0.400000,0.333333,0.767554,0.535526,0.108844,0.195679,0.088466,0.250024,0.650900,0.041667,0.041667,0.173333,0.107334,8,8,8
72,8_8_8,seq_ABC,static,1,S=8,6,0.000000,0.266667,0.120000,0.242424,0.276681,0.179408,0.054422,0.378310,0.414575,0.989890,0.468225,0.020833,0.020833,0.080000,0.092729,8,8,8
73,8_8_8,seq_ABC,static,1,S=8,17,0.000000,0.480000,0.373333,0.404040,0.628399,0.448200,0.129252,0.283423,0.278572,0.001163,0.154584,0.062500,0.055556,0.200000,0.116394,8,8,8
74,8_8_8,seq_ABC,static,1,S=8,40,0.000000,0.446667,0.453333,0.566667,0.904134,0.623550,0.136054,0.182328,0.121818,0.124829,0.307100,0.048611,0.048611,0.266667,0.098546,8,8,8
75,8_8_8,seq_ABC,static,1,S=8,13,0.000000,0.106667,0.013333,0.045045,0.086356,0.034313,0.054422,0.448356,0.369722,-0.056469,0.324571,0.006944,0.006944,0.093333,0.085123,8,8,8
76,8_8_8,seq_ABC,static,1,S=8,15,0.000000,0.080000,0.000000,0.000000,0.009403,0.000513,0.081633,0.162228,-0.018185,0.089564,0.423884,0.020833,0.020833,0.200000,0.088134,8,8,8
77,8_8_8,seq_ABC,static,1,S=8,28,0.000000,0.333333,0.040000,0.000000,0.136725,0.077636,0.149660,0.189497,0.472665,0.473446,0.552349,0.069444,0.062500,0.340000,0.166302,8,8,8
78,8_8_8,seq_ABC,static,1,S=8,31,0.000000,0.246667,0.013333,0.000000,0.113438,0.049168,0.081633,0.521754,0.440417,0.214735,0.455338,0.020833,0.020833,0.046667,0.091042,8,8,8
79,8_8_8,seq_ABC,static,1,S=8,8,0.000000,0.153333,0.040000,0.071429,0.087124,0.046070,0.047619,0.114994,0.266075,-0.025795,0.516393,0.013889,0.006944,0.060000,0.066623,8,8,8
80,8_8_8,seq_ABC,static,1,S=8,48,0.000000,0.446667,0.360000,0.333333,0.849864,0.548489,0.170068,0.105397,0.065155,0.150163,0.438115,0.062500,0.062500,0.253333,0.154747,8,8,8
81,8_8_8,seq_ABC,static,1,S=8,25,0.000000,0.206667,0.053333,0.053333,0.146426,0.083284,0.108844,0.340451,0.335485,0.192209,0.266652,0.055556,0.055556,0.180000,0.100416,8,8,8
82,8_8_8,seq_ABC,static,1,S=8,14,0.000000,0.240000,0.173333,0.166667,0.343946,0.226873,0.115646,0.444939,0.477921,0.507975,0.250534,0.055556,0.055556,0.146667,0.135815,8,8,8
83,8_8_8,seq_ABC,static,1,S=8,28,0.000000,0.266667,0.013333,0.000000,0.083636,0.034294,0.102041,0.222814,0.638550,0.278177,0.579431,0.034722,0.027778,0.180000,0.114472,8,8,8
84,8_8_8,seq_ABC,static,1,S=8,29,0.000000,0.353333,0.080000,0.015873,0.201660,0.106337,0.156463,0.456223,0.286833,0.370754,0.515963,0.062500,0.055556,0.106667,0.134141,8,8,8
