seed,env_init,schedule,observer,lambda,alignment_occupancy_half,final20_aligned,longest_aligned_run,terminal_aligned,time_to_permanent_alignment,censored_permanent,misID_act_half,NLL_act_half,Brier_act_half,observer_entropy_half,endpoint_regime,any_full_rsi,terminal_full_rsi,snap_var_final
1009,5_2_6,seq_ABC,filter_l0.10,0.10,0.60000000,0,8,0,,1,0.38000000,0.99855900,0.51271634,1.09059310,not_aligned,0,0,0.00000000
1009,5_2_6,seq_ABC,filter_l0.20,0.20,0.47000000,0,8,0,,1,0.49666667,1.21457506,0.60608153,1.32847011,not_aligned,0,0,0.22222222
1009,5_2_6,seq_ABC,filter_l0.50,0.50,0.26000000,0,8,0,,1,0.59000000,1.51558615,0.70250224,1.61744478,not_aligned,0,0,0.22222222
1009,5_2_6,seq_ABC,filter_l1.00,1.00,0.06000000,0,3,0,,1,0.68666667,1.93359146,0.83107542,1.88002206,not_aligned,0,0,0.88888889
1010,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1010,5_2_6,sync,smooth,,0.69000000,0,18,1,198,0,0.00000000,0.80632360,0.34466183,1.83838903,S=8,0,0,0.00000000
1010,5_2_6,sync,filter_l0.00,0.00,0.59000000,0,24,1,198,0,0.88000000,8.13587586,1.66650545,0.12641049,S=0,0,0,0.00000000
1010,5_2_6,sync,filter_l0.02,0.02,0.85000000,0,22,1,198,0,0.09333333,0.39495445,0.17829671,0.54396639,S=0,0,0,0.00000000
1010,5_2_6,sync,filter_l0.05,0.05,0.77000000,0,22,1,198,0,0.20333333,0.63564675,0.31691754,0.81667778,S=0,0,0,0.00000000
1010,5_2_6,sync,filter_l0.10,0.10,0.68000000,0,10,1,198,0,0.31333333,0.86743519,0.44051022,1.04593403,S=0,0,0,0.00000000
1010,5_2_6,sync,filter_l0.20,0.20,0.41000000,0,11,1,198,0,0.49333333,1.22307722,0.60677155,1.30316748,S=0,0,0,0.00000000
1010,5_2_6,sync,filter_l0.50,0.50,0.32000000,0,5,1,198,0,0.55000000,1.39442979,0.64702522,1.56156002,S=0,0,0,0.00000000
1010,5_2_6,sync,filter_l1.00,1.00,0.17000000,0,2,1,198,0,0.63666667,1.70360574,0.73551056,1.78276374,S=0,0,0,0.00000000
1010,5_2_6,seq_ABC,hard,,1.00000000,1,190,1,10,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1010,5_2_6,seq_ABC,smooth,,0.35000000,0,10,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,0.66666667
1010,5_2_6,seq_ABC,filter_l0.00,0.00,0.45000000,1,25,1,175,0,0.18666667,2.05617855,0.36525933,0.03061695,other_aligned,0,0,0.00000000
1010,5_2_6,seq_ABC,filter_l0.02,0.02,0.88000000,0,28,1,198,0,0.09000000,0.36499575,0.16428911,0.53466101,S=0,0,0,0.00000000
1010,5_2_6,seq_ABC,filter_l0.05,0.05,0.79000000,0,18,1,198,0,0.19333333,0.62552883,0.30108874,0.80920906,S=0,0,0,0.00000000
1010,5_2_6,seq_ABC,filter_l0.10,0.10,0.72000000,0,22,1,198,0,0.29000000,0.79155283,0.39030807,1.01473030,S=0,0,0,0.00000000
1010,5_2_6,seq_ABC,filter_l0.20,0.20,0.45000000,0,12,1,198,0,0.47666667,1.16308873,0.57968169,1.28813469,S=0,0,0,0.00000000
1010,5_2_6,seq_ABC,filter_l0.50,0.50,0.65000000,0,9,0,,1,0.42333333,1.15354854,0.54719940,1.42686715,not_aligned,0,0,0.22222222
1010,5_2_6,seq_ABC,filter_l1.00,1.00,0.22000000,0,2,1,198,0,0.62000000,1.68939736,0.73263554,1.78391740,S=0,0,0,0.00000000
1011,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1011,5_2_6,sync,smooth,,0.52000000,0,12,1,194,0,0.00000000,0.80632360,0.34466183,1.83838903,S=8,0,0,0.00000000
1011,5_2_6,sync,filter_l0.00,0.00,0.99000000,1,69,1,131,0,0.17333333,0.48997795,0.29742389,0.25073135,S=0,0,0,0.00000000
1011,5_2_6,sync,filter_l0.02,0.02,0.88000000,0,38,1,198,0,0.10666667,0.35531399,0.17658181,0.50597835,S=0,0,0,0.00000000
1011,5_2_6,sync,filter_l0.05,0.05,0.85000000,0,30,1,198,0,0.20666667,0.55889138,0.29941692,0.73294395,S=0,0,0,0.00000000
1011,5_2_6,sync,filter_l0.10,0.10,0.76000000,0,22,1,198,0,0.35333333,0.82212845,0.44135468,0.94614211,S=0,0,0,0.00000000
1011,5_2_6,sync,filter_l0.20,0.20,0.54000000,0,11,0,,1,0.43666667,1.09815240,0.55676352,1.24045675,not_aligned,0,0,0.22222222
1011,5_2_6,sync,filter_l0.50,0.50,0.45000000,0,8,1,198,0,0.50000000,1.32172074,0.62144668,1.53867093,S=0,0,0,0.00000000
1011,5_2_6,sync,filter_l1.00,1.00,0.16000000,0,3,0,,1,0.65000000,1.67280263,0.73510323,1.78271394,not_aligned,0,0,0.66666667
1011,5_2_6,seq_ABC,hard,,1.00000000,1,188,1,12,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1011,5_2_6,seq_ABC,smooth,,0.36000000,0,8,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,0.22222222
1011,5_2_6,seq_ABC,filter_l0.00,0.00,0.51000000,1,24,1,176,0,0.16333333,3.16552257,0.32761368,0.01462437,other_aligned,0,0,0.00000000
1011,5_2_6,seq_ABC,filter_l0.02,0.02,0.79000000,0,17,1,198,0,0.23666667,0.69181086,0.38411508,0.61818754,S=0,0,0,0.00000000
1011,5_2_6,seq_ABC,filter_l0.05,0.05,0.85000000,0,21,1,198,0,0.17000000,0.53548115,0.27646663,0.73250429,S=0,0,0,0.00000000
1011,5_2_6,seq_ABC,filter_l0.10,0.10,0.76000000,0,26,1,194,0,0.13000000,0.57721596,0.27164708,0.87191812,S=8,0,0,0.00000000
1011,5_2_6,seq_ABC,filter_l0.20,0.20,0.60000000,0,11,0,,1,0.37666667,1.00877334,0.51314585,1.18687400,not_aligned,0,0,0.22222222
1011,5_2_6,seq_ABC,filter_l0.50,0.50,0.20000000,0,6,0,,1,0.58000000,1.44550413,0.67744101,1.60213815,not_aligned,0,0,0.22222222
1011,5_2_6,seq_ABC,filter_l1.00,1.00,0.16000000,0,6,1,199,0,0.64666667,1.66669301,0.73013453,1.78701378,S=0,0,0,0.22222222
1012,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1012,5_2_6,sync,smooth,,0.58000000,0,24,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,0.00000000
1012,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,141,1,59,0,0.12666667,0.17577940,0.13201321,0.12663434,S=0,0,0,0.00000000
1012,5_2_6,sync,filter_l0.02,0.02,0.91000000,0,38,1,195,0,0.04333333,0.24179887,0.09373615,0.35477114,S=0,0,0,0.00000000
1012,5_2_6,sync,filter_l0.05,0.05,0.84000000,0,28,0,,1,0.08666667,0.38870459,0.17040312,0.59997415,not_aligned,0,0,0.00000000
1012,5_2_6,sync,filter_l0.10,0.10,0.78000000,0,17,0,,1,0.15666667,0.56807114,0.27272831,0.83799569,not_aligned,0,0,0.00000000
1012,5_2_6,sync,filter_l0.20,0.20,0.65000000,0,14,0,,1,0.25666667,0.83667078,0.40160009,1.10082116,not_aligned,0,0,0.22222222
1012,5_2_6,sync,filter_l0.50,0.50,0.46000000,0,11,0,,1,0.48333333,1.23187838,0.58888629,1.47651443,not_aligned,0,0,0.22222222
1012,5_2_6,sync,filter_l1.00,1.00,0.22000000,0,5,0,,1,0.60000000,1.59805865,0.71161623,1.76655025,not_aligned,0,0,0.22222222
1012,5_2_6,seq_ABC,hard,,1.00000000,1,185,1,15,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1012,5_2_6,seq_ABC,smooth,,0.61000000,0,24,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,0.00000000
1012,5_2_6,seq_ABC,filter_l0.00,0.00,1.00000000,1,121,1,79,0,0.15333333,0.30546397,0.21901876,0.12087195,S=0,0,0,0.00000000
1012,5_2_6,seq_ABC,filter_l0.02,0.02,0.91000000,0,38,1,195,0,0.04666667,0.25440327,0.09979717,0.36904072,S=0,0,0,0.00000000
1012,5_2_6,seq_ABC,filter_l0.05,0.05,0.84000000,0,28,0,,1,0.10333333,0.40408483,0.17507913,0.61570758,not_aligned,0,0,0.00000000
1012,5_2_6,seq_ABC,filter_l0.10,0.10,0.71000000,0,17,0,,1,0.20000000,0.65925780,0.31398603,0.90860831,not_aligned,0,0,0.00000000
1012,5_2_6,seq_ABC,filter_l0.20,0.20,0.73000000,0,14,0,,1,0.28333333,0.82482635,0.40916531,1.12272710,not_aligned,0,0,0.00000000
1012,5_2_6,seq_ABC,filter_l0.50,0.50,0.47000000,0,11,0,,1,0.49666667,1.22471528,0.58614801,1.47761501,not_aligned,0,0,0.22222222
1012,5_2_6,seq_ABC,filter_l1.00,1.00,0.20000000,0,9,0,,1,0.61666667,1.59643270,0.71213943,1.76657338,not_aligned,0,0,0.22222222
1013,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1013,5_2_6,sync,smooth,,0.59000000,0,16,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,0.22222222
1013,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,178,1,22,0,0.00000000,0.00000030,0.00000000,0.00000417,S=0,0,0,0.00000000
1013,5_2_6,sync,filter_l0.02,0.02,0.90000000,0,24,1,195,0,0.03666667,0.19666362,0.07523791,0.31032848,S=0,0,0,0.00000000
1013,5_2_6,sync,filter_l0.05,0.05,0.92000000,0,30,1,190,0,0.03000000,0.25007047,0.09653387,0.55719905,S=0,0,0,0.00000000
1013,5_2_6,sync,filter_l0.10,0.10,0.91000000,0,28,1,195,0,0.05666667,0.40223350,0.17199551,0.81502017,S=0,0,0,0.00000000
1013,5_2_6,sync,filter_l0.20,0.20,0.82000000,0,16,1,194,0,0.18000000,0.69940934,0.33039883,1.11226525,S=0,0,0,0.00000000
1013,5_2_6,sync,filter_l0.50,0.50,0.55000000,0,12,0,,1,0.41666667,1.18503210,0.55169283,1.47568210,not_aligned,0,0,0.88888889
1013,5_2_6,sync,filter_l1.00,1.00,0.30000000,0,7,1,198,0,0.58333333,1.61878945,0.69494800,1.73712125,S=0,0,0,0.00000000
1013,5_2_6,seq_ABC,hard,,1.00000000,1,194,1,6,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1013,5_2_6,seq_ABC,smooth,,0.43000000,0,10,1,195,0,0.00000000,0.80632360,0.34466183,1.83838903,S=0,0,0,0.00000000
1013,5_2_6,seq_ABC,filter_l0.00,0.00,1.00000000,1,178,1,22,0,0.00000000,0.00000030,0.00000000,0.00000417,S=0,0,0,0.00000000
1013,5_2_6,seq_ABC,filter_l0.02,0.02,0.90000000,0,24,1,195,0,0.03666667,0.19564827,0.07527948,0.31234917,S=0,0,0,0.00000000
1013,5_2_6,seq_ABC,filter_l0.05,0.05,0.91000000,0,30,1,195,0,0.03333333,0.25541573,0.10038545,0.56028577,S=0,0,0,0.00000000
1013,5_2_6,seq_ABC,filter_l0.10,0.10,0.92000000,0,21,1,195,0,0.05333333,0.39348609,0.16612009,0.81621548,S=0,0,0,0.00000000
1013,5_2_6,seq_ABC,filter_l0.20,0.20,0.80000000,0,12,1,198,0,0.18000000,0.70604526,0.33775237,1.13258996,S=0,0,0,0.00000000
1013,5_2_6,seq_ABC,filter_l0.50,0.50,0.61000000,0,12,1,199,0,0.38000000,1.16307980,0.53913732,1.47255098,S=0,0,0,0.22222222
1013,5_2_6,seq_ABC,filter_l1.00,1.00,0.40000000,0,7,0,,1,0.59666667,1.62260337,0.69796275,1.73468207,not_aligned,0,0,0.00000000
1014,5_2_6,sync,hard,,1.00000000,1,183,1,17,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1014,5_2_6,sync,smooth,,0.62000000,1,21,1,179,0,0.00000000,0.80632360,0.34466183,1.83838903,S=0,0,0,0.00000000
1014,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,148,1,52,0,0.00000000,0.00398936,0.00097525,0.01248953,S=0,0,0,0.00000000
1014,5_2_6,sync,filter_l0.02,0.02,0.94000000,1,53,1,147,0,0.02333333,0.14682514,0.05383386,0.28409300,S=0,0,0,0.00000000
1014,5_2_6,sync,filter_l0.05,0.05,0.93000000,1,39,1,161,0,0.02666667,0.23119394,0.08971642,0.51652751,S=0,0,0,0.00000000
1014,5_2_6,sync,filter_l0.10,0.10,0.85000000,1,30,1,170,0,0.09000000,0.41795588,0.19039590,0.77931373,S=0,0,0,0.00000000
1014,5_2_6,sync,filter_l0.20,0.20,0.86000000,1,21,1,179,0,0.15000000,0.61941832,0.29163751,1.06141165,S=0,0,0,0.00000000
1014,5_2_6,sync,filter_l0.50,0.50,0.64000000,0,17,1,199,0,0.36666667,1.09053384,0.51728796,1.44308754,S=0,0,0,0.22222222
1014,5_2_6,sync,filter_l1.00,1.00,0.39000000,0,6,0,,1,0.60333333,1.56480285,0.68876771,1.73254265,not_aligned,0,0,1.55555556
1014,5_2_6,seq_ABC,hard,,1.00000000,1,191,1,9,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1014,5_2_6,seq_ABC,smooth,,0.46000000,0,13,1,187,0,0.00000000,0.80632360,0.34466183,1.83838903,S=0,0,0,0.00000000
1014,5_2_6,seq_ABC,filter_l0.00,0.00,0.66000000,1,27,1,173,0,0.13666667,0.94592833,0.21095948,0.15598545,other_aligned,0,0,0.00000000
1014,5_2_6,seq_ABC,filter_l0.02,0.02,0.84000000,0,23,0,,1,0.07000000,0.32479401,0.13900457,0.48699762,not_aligned,0,0,0.00000000
1014,5_2_6,seq_ABC,filter_l0.05,0.05,0.91000000,1,39,1,161,0,0.04000000,0.25604662,0.10581946,0.53423863,S=0,0,0,0.00000000
1014,5_2_6,seq_ABC,filter_l0.10,0.10,0.83000000,1,30,1,170,0,0.10666667,0.44722995,0.20735266,0.78013187,S=0,0,0,0.00000000
1014,5_2_6,seq_ABC,filter_l0.20,0.20,0.85000000,1,27,1,173,0,0.15000000,0.62716288,0.29521546,1.05466911,S=0,0,0,0.00000000
1014,5_2_6,seq_ABC,filter_l0.50,0.50,0.68000000,0,17,1,197,0,0.38000000,1.09726820,0.52155570,1.44820029,S=0,0,0,0.00000000
1014,5_2_6,seq_ABC,filter_l1.00,1.00,0.40000000,0,7,0,,1,0.61333333,1.58094694,0.69854068,1.73277297,not_aligned,0,0,1.55555556
1015,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1015,5_2_6,sync,smooth,,0.51000000,0,12,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,1.55555556
1015,5_2_6,sync,filter_l0.00,0.00,0.77000000,1,33,1,167,0,0.23000000,1.70558239,0.43103025,0.05759154,other_aligned,0,0,0.00000000
1015,5_2_6,sync,filter_l0.02,0.02,0.95000000,1,41,1,159,0,0.02000000,0.17225071,0.06073316,0.38786681,S=8,0,0,0.00000000
1015,5_2_6,sync,filter_l0.05,0.05,0.83000000,0,17,1,199,0,0.14000000,0.50815155,0.23818182,0.70489146,S=0,0,0,0.22222222
1015,5_2_6,sync,filter_l0.10,0.10,0.70000000,0,13,0,,1,0.21333333,0.75446694,0.37115874,0.98396300,not_aligned,0,0,0.22222222
1015,5_2_6,sync,filter_l0.20,0.20,0.46000000,0,13,0,,1,0.47000000,1.10959031,0.55958250,1.28120814,not_aligned,0,0,0.22222222
1015,5_2_6,sync,filter_l0.50,0.50,0.47000000,0,15,0,,1,0.44000000,1.26383878,0.58882236,1.50029915,not_aligned,0,0,0.22222222
1015,5_2_6,sync,filter_l1.00,1.00,0.15000000,0,6,0,,1,0.70000000,1.78742850,0.77331630,1.80528950,not_aligned,0,0,0.00000000
1015,5_2_6,seq_ABC,hard,,1.00000000,1,182,1,18,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1015,5_2_6,seq_ABC,smooth,,0.19000000,0,4,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,0.22222222
1015,5_2_6,seq_ABC,filter_l0.00,0.00,0.92000000,1,54,1,146,0,0.58000000,3.14511756,1.05384226,0.20941059,S=8,0,0,0.00000000
1015,5_2_6,seq_ABC,filter_l0.02,0.02,0.96000000,1,38,1,162,0,0.01333333,0.16011090,0.05205909,0.37380587,S=8,0,0,0.00000000
1015,5_2_6,seq_ABC,filter_l0.05,0.05,0.88000000,0,19,1,181,0,0.08000000,0.38576006,0.17417702,0.67585881,S=8,0,0,0.00000000
1015,5_2_6,seq_ABC,filter_l0.10,0.10,0.82000000,0,24,1,185,0,0.13000000,0.55354950,0.25515371,0.89033895,S=8,0,0,0.00000000
1015,5_2_6,seq_ABC,filter_l0.20,0.20,0.60000000,0,9,1,196,0,0.29666667,0.90657024,0.43328711,1.16737512,S=8,0,0,0.00000000
1015,5_2_6,seq_ABC,filter_l0.50,0.50,0.27000000,0,10,0,,1,0.48333333,1.32377200,0.61816050,1.53134889,not_aligned,0,0,0.22222222
1015,5_2_6,seq_ABC,filter_l1.00,1.00,0.21000000,0,4,0,,1,0.66666667,1.73510044,0.74725849,1.78475053,not_aligned,0,0,0.22222222
1016,5_2_6,sync,hard,,1.00000000,1,180,1,20,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1016,5_2_6,sync,smooth,,0.37000000,0,9,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,1.55555556
1016,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,146,1,54,0,0.00000000,0.00130466,0.00002583,0.00755700,S=0,0,0,0.00000000
1016,5_2_6,sync,filter_l0.02,0.02,0.89000000,1,29,1,180,0,0.04000000,0.25390483,0.10577021,0.42633872,S=0,0,0,0.00000000
1016,5_2_6,sync,filter_l0.05,0.05,0.77000000,0,14,1,199,0,0.16000000,0.51683638,0.25584315,0.69847405,S=0,0,0,0.22222222
1016,5_2_6,sync,filter_l0.10,0.10,0.71000000,0,14,1,199,0,0.28000000,0.71921011,0.36865722,0.94333691,S=0,0,0,0.22222222
1016,5_2_6,sync,filter_l0.20,0.20,0.51000000,0,11,0,,1,0.46333333,1.07000973,0.53240931,1.22203470,not_aligned,0,0,0.22222222
1016,5_2_6,sync,filter_l0.50,0.50,0.48000000,0,11,0,,1,0.46666667,1.28932860,0.59098471,1.50880872,not_aligned,0,0,0.22222222
1016,5_2_6,sync,filter_l1.00,1.00,0.20000000,0,5,0,,1,0.60666667,1.64853267,0.71132145,1.75176873,not_aligned,0,0,0.22222222
1016,5_2_6,seq_ABC,hard,,1.00000000,1,194,1,6,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1016,5_2_6,seq_ABC,smooth,,0.31000000,0,15,1,198,0,0.00000000,0.80632360,0.34466183,1.83838903,S=8,0,0,0.00000000
1016,5_2_6,seq_ABC,filter_l0.00,0.00,0.92000000,1,76,1,124,0,0.59333333,2.51675034,1.06142657,0.19428548,S=0,0,0,0.00000000
1016,5_2_6,seq_ABC,filter_l0.02,0.02,0.88000000,1,20,1,180,0,0.04333333,0.25671761,0.10320077,0.41601158,S=0,0,0,0.00000000
1016,5_2_6,seq_ABC,filter_l0.05,0.05,0.82000000,0,16,1,199,0,0.11666667,0.45046800,0.21623946,0.69717864,S=0,0,0,0.22222222
1016,5_2_6,seq_ABC,filter_l0.10,0.10,0.72000000,0,18,1,199,0,0.25000000,0.70060963,0.34926972,0.95419288,S=0,0,0,0.22222222
1016,5_2_6,seq_ABC,filter_l0.20,0.20,0.58000000,0,11,0,,1,0.39333333,1.02365107,0.50603123,1.22155801,not_aligned,0,0,0.22222222
1016,5_2_6,seq_ABC,filter_l0.50,0.50,0.44000000,0,7,0,,1,0.47333333,1.30067278,0.59488677,1.50873302,not_aligned,0,0,0.22222222
1016,5_2_6,seq_ABC,filter_l1.00,1.00,0.24000000,0,5,1,199,0,0.62666667,1.67306657,0.72538311,1.75703253,S=0,0,0,0.22222222
1017,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1017,5_2_6,sync,smooth,,0.49000000,0,12,1,198,0,0.00000000,0.80632360,0.34466183,1.83838903,S=0,0,0,0.00000000
1017,5_2_6,sync,filter_l0.00,0.00,0.99000000,1,86,1,114,0,0.00333333,0.02082236,0.00915364,0.02638833,S=0,0,0,0.00000000
1017,5_2_6,sync,filter_l0.02,0.02,0.87000000,0,15,1,197,0,0.10000000,0.35943759,0.16255080,0.41597255,S=0,0,0,0.00000000
1017,5_2_6,sync,filter_l0.05,0.05,0.87000000,0,13,1,197,0,0.12333333,0.48178640,0.22773900,0.65862014,S=0,0,0,0.00000000
1017,5_2_6,sync,filter_l0.10,0.10,0.81000000,0,13,1,197,0,0.18333333,0.66156047,0.32206149,0.89477303,S=0,0,0,0.00000000
1017,5_2_6,sync,filter_l0.20,0.20,0.69000000,0,12,1,197,0,0.28000000,0.85066262,0.42192997,1.15525816,S=0,0,0,0.00000000
1017,5_2_6,sync,filter_l0.50,0.50,0.38000000,0,10,1,198,0,0.51000000,1.31941475,0.63164527,1.51909818,S=0,0,0,0.00000000
1017,5_2_6,sync,filter_l1.00,1.00,0.32000000,0,7,1,197,0,0.64333333,1.65550482,0.72497179,1.75752019,S=0,0,0,0.00000000
1017,5_2_6,seq_ABC,hard,,1.00000000,1,190,1,10,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1017,5_2_6,seq_ABC,smooth,,0.34000000,0,11,1,197,0,0.00000000,0.80632360,0.34466183,1.83838903,S=0,0,0,0.00000000
1017,5_2_6,seq_ABC,filter_l0.00,0.00,0.99000000,1,86,1,114,0,0.00333333,0.02082234,0.00915364,0.02638797,S=0,0,0,0.00000000
1017,5_2_6,seq_ABC,filter_l0.02,0.02,0.88000000,0,16,1,197,0,0.09666667,0.35639937,0.16144044,0.41314327,S=0,0,0,0.00000000
1017,5_2_6,seq_ABC,filter_l0.05,0.05,0.86000000,0,12,1,197,0,0.12666667,0.49232463,0.23470658,0.65430951,S=0,0,0,0.00000000
1017,5_2_6,seq_ABC,filter_l0.10,0.10,0.74000000,0,12,1,197,0,0.20333333,0.66804750,0.33118035,0.89808386,S=0,0,0,0.00000000
1017,5_2_6,seq_ABC,filter_l0.20,0.20,0.72000000,0,12,1,197,0,0.31000000,0.89746704,0.45133389,1.14729325,S=0,0,0,0.00000000
1017,5_2_6,seq_ABC,filter_l0.50,0.50,0.46000000,0,6,1,198,0,0.47000000,1.28740550,0.61236651,1.50466193,S=0,0,0,0.00000000
1017,5_2_6,seq_ABC,filter_l1.00,1.00,0.38000000,0,7,1,197,0,0.62666667,1.64097393,0.71283794,1.76024748,S=0,0,0,0.00000000
1018,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1018,5_2_6,sync,smooth,,0.24000000,0,15,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,2.00000000
1018,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,145,1,55,0,0.00000000,0.00115246,0.00001404,0.00737479,S=0,0,0,0.00000000
1018,5_2_6,sync,filter_l0.02,0.02,0.85000000,0,41,1,192,0,0.06000000,0.33235416,0.14581744,0.51111292,S=0,0,0,0.00000000
1018,5_2_6,sync,filter_l0.05,0.05,0.79000000,0,15,1,192,0,0.18666667,0.55060266,0.28179185,0.79519199,S=0,0,0,0.00000000
1018,5_2_6,sync,filter_l0.10,0.10,0.67000000,0,13,1,192,0,0.26333333,0.76679303,0.39065936,1.02881012,S=0,0,0,0.00000000
1018,5_2_6,sync,filter_l0.20,0.20,0.47000000,0,9,1,198,0,0.38000000,1.11510220,0.54014953,1.31239139,S=0,0,0,0.00000000
1018,5_2_6,sync,filter_l0.50,0.50,0.23000000,0,7,1,199,0,0.55000000,1.43476140,0.66769566,1.59386542,S=0,0,0,0.22222222
1018,5_2_6,sync,filter_l1.00,1.00,0.11000000,0,3,0,,1,0.66666667,1.76199281,0.75914706,1.80059834,not_aligned,0,0,0.22222222
1018,5_2_6,seq_ABC,hard,,1.00000000,1,190,1,10,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1018,5_2_6,seq_ABC,smooth,,0.47000000,0,11,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,0.00000000
1018,5_2_6,seq_ABC,filter_l0.00,0.00,1.00000000,1,145,1,55,0,0.00000000,0.00061795,0.00000294,0.00453135,S=0,0,0,0.00000000
1018,5_2_6,seq_ABC,filter_l0.02,0.02,0.86000000,0,41,1,192,0,0.06666667,0.34317718,0.15828385,0.52687748,S=0,0,0,0.00000000
1018,5_2_6,seq_ABC,filter_l0.05,0.05,0.78000000,0,41,1,192,0,0.22000000,0.56066880,0.29613073,0.81503894,S=0,0,0,0.00000000
1018,5_2_6,seq_ABC,filter_l0.10,0.10,0.69000000,0,13,1,192,0,0.29333333,0.77350565,0.40405793,1.04716827,S=0,0,0,0.00000000
1018,5_2_6,seq_ABC,filter_l0.20,0.20,0.52000000,0,10,0,,1,0.39000000,1.10662730,0.53549628,1.29812177,not_aligned,0,0,0.00000000
1018,5_2_6,seq_ABC,filter_l0.50,0.50,0.30000000,0,7,0,,1,0.54333333,1.42833423,0.65974051,1.58584745,not_aligned,0,0,0.00000000
1018,5_2_6,seq_ABC,filter_l1.00,1.00,0.15000000,0,3,0,,1,0.66000000,1.76585284,0.76101194,1.79474982,not_aligned,0,0,0.00000000
1019,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1019,5_2_6,sync,smooth,,0.57000000,0,9,1,193,0,0.00000000,0.80632360,0.34466183,1.83838903,S=8,0,0,0.00000000
1019,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,104,1,96,0,0.00000000,0.00097965,0.00002344,0.00577676,other_aligned,0,0,0.00000000
1019,5_2_6,sync,filter_l0.02,0.02,0.92000000,0,27,1,194,0,0.09666667,0.28748398,0.14420260,0.45197978,S=8,0,0,0.00000000
1019,5_2_6,sync,filter_l0.05,0.05,0.81000000,0,14,1,194,0,0.11666667,0.46060483,0.22036593,0.66837118,S=8,0,0,0.00000000
1019,5_2_6,sync,filter_l0.10,0.10,0.67000000,0,18,0,,1,0.38000000,0.88974845,0.46564410,1.01831492,not_aligned,0,0,2.00000000
1019,5_2_6,sync,filter_l0.20,0.20,0.69000000,0,18,1,197,0,0.27000000,0.86769885,0.41367884,1.12891043,S=8,0,0,0.00000000
1019,5_2_6,sync,filter_l0.50,0.50,0.45000000,0,10,1,198,0,0.41666667,1.22584760,0.57182937,1.46587496,S=8,0,0,0.00000000
1019,5_2_6,sync,filter_l1.00,1.00,0.27000000,0,7,1,198,0,0.60000000,1.62154610,0.71010900,1.75168957,S=8,0,0,0.00000000
1019,5_2_6,seq_ABC,hard,,1.00000000,1,194,1,6,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
